halo_id,m200_msun,pos_x,pos_y,pos_z
469,79334876457779.75,77159.6328125,116787.609375,170899.890625
470,47733665716341.9,161477.375,100211.046875,50505.2578125
471,79567700260186.0,58285.3984375,110738.6875,84359.859375
472,60205622341627.914,64799.796875,176257.140625,90766.375
473,81075547936042.22,140759.953125,76308.5859375,57550.078125
474,66994991477063.03,85736.0078125,2454.8994140625,54912.68359375
476,57868320047239.445,200413.03125,100354.0234375,116216.703125
477,69018331234315.03,84180.546875,199703.09375,142353.78125
478,77737135728059.48,78121.78125,201857.40625,133425.359375
479,74532629643213.02,166901.671875,46413.84375,164389.453125
480,72573738109407.3,185234.171875,141448.296875,134753.453125
481,56581853208268.75,155660.171875,161909.46875,166377.84375
482,71825357352099.94,8714.8447265625,148685.109375,93158.2109375
483,47938525433874.0,40618.78515625,74963.828125,164013.15625
484,65879642924693.68,20636.958984375,17492.94140625,141173.0625
485,69490624769338.65,134446.234375,56009.08984375,66467.75
486,75380238030982.44,60391.06640625,122598.75,81221.8203125
487,68941131762990.84,98353.1875,65451.6171875,5516.32958984375
489,63187060878450.695,146769.265625,70887.1875,90362.96875
490,70984921090751.4,12333.3056640625,196221.125,134195.484375
491,74550289652993.06,121851.1328125,35864.2578125,144506.6875
492,75051682559233.83,27940.26953125,37671.8046875,111733.484375
493,65074223939880.42,154232.359375,159110.265625,101418.3046875
494,67602265152144.23,184421.65625,34349.62109375,200666.34375
495,79554682310119.58,119335.484375,198855.875,146536.828125
496,49817002653758.86,88539.3359375,85250.5546875,43064.265625
497,71601976248800.56,177167.28125,132575.09375,58367.234375
498,59842420813957.78,45298.5546875,16337.3583984375,23244.365234375
499,50880683063228.89,156124.453125,186940.96875,151387.59375
500,66963080920615.586,154265.265625,74928.3984375,15464.0185546875
501,73331093034949.81,113232.2734375,5493.99267578125,141945.015625
502,61252619447981.25,26638.587890625,65537.6171875,191640.515625
503,40799783639651.61,30920.0546875,125783.8203125,138528.8125
504,72348951413492.77,78310.5625,38833.1484375,160290.75
505,44539989902799.305,84937.1328125,132380.71875,183243.90625
506,65639646995866.55,101789.8359375,80119.3125,111819.6953125
507,68217352480532.18,121998.6796875,56338.87890625,31058.470703125
508,80039063941633.45,187782.625,162904.96875,55246.69140625
509,48235415426861.9,42156.03515625,75633.34375,158041.46875
510,77027051963389.44,74769.7890625,9476.958984375,28597.27734375
511,29546600152582.484,37572.39453125,97370.984375,108361.703125
512,60769174878210.805,3542.9990234375,167102.625,89043.3203125
513,26885525005420.543,61420.44140625,42710.31640625,121328.1328125
514,35139952333831.562,160566.90625,168971.59375,42938.69921875
515,71033381599221.28,51818.5625,100557.1484375,195477.5
516,56644758883921.984,169936.265625,81204.0,171633.671875
517,62366238040208.89,35407.0078125,169880.3125,57372.59375
518,72347495363706.81,22706.52734375,199304.40625,158536.046875
519,77486183385001.47,26830.447265625,146496.109375,132425.046875
520,58895718146820.56,117305.2109375,74295.3203125,196290.328125
521,66945118167810.75,5424.03759765625,111530.703125,79467.1796875
522,73626209818792.44,177401.84375,56259.828125,170967.109375
523,70654570785355.77,85441.0859375,88569.34375,43667.0
524,74397296302959.84,105394.09375,86697.84375,76956.6328125
525,57845855793982.51,158434.1875,102564.421875,70653.4453125
526,49369952120469.81,26492.2578125,178530.609375,17085.09765625
527,70330671789655.3,54648.1796875,143560.1875,31988.64453125
528,60995561787256.42,81553.2421875,161163.109375,165454.96875
529,67251414819069.234,186977.578125,195819.453125,50719.6875
530,71088552911407.6,64714.87890625,184543.578125,56104.8125
531,47580232668105.99,74309.8046875,135224.953125,37646.49609375
532,32159202176981.844,195869.546875,18280.974609375,58353.1640625
533,75927712750498.23,87134.421875,131387.046875,40886.6015625
534,63930922114887.805,16335.28515625,150810.65625,109232.0390625
535,57791819768139.21,98443.5234375,60704.59765625,107307.2578125
536,71513013048512.7,183285.703125,5003.7724609375,5749.900390625
537,71142390712651.31,117660.2109375,146098.078125,198073.203125
538,75706659885222.9,138333.34375,181972.140625,12898.609375
539,62603912939179.21,33025.21875,50412.54296875,131124.90625
540,64589251238651.46,50472.015625,145287.359375,76008.078125
541,71958045294969.73,194005.625,183956.6875,83091.828125
542,64965049038603.484,142117.46875,204065.6875,143934.953125
543,67936565533196.78,163616.78125,106326.6328125,193683.53125
544,61417117032956.89,159615.515625,12801.7724609375,120683.15625
545,49718398529764.54,104995.1015625,60227.08984375,188436.875
548,75069075866825.36,148522.53125,125199.7578125,62392.23828125
549,50785257740994.984,26474.765625,204925.40625,188968.203125
550,57694942000202.984,198017.46875,124399.5,143036.25
551,55684209327483.76,111307.359375,40079.06640625,129319.796875
552,53652410785955.49,180978.296875,104129.5625,131013.5
553,57666228265934.086,96140.203125,108535.3359375,5208.30859375
554,70259664134005.016,186520.46875,7230.7529296875,169849.34375
555,77279467564400.66,111121.1015625,49528.02734375,180590.984375
556,66434203272623.266,96460.28125,189377.953125,137450.53125
557,65727795673254.35,186694.734375,94647.4453125,107928.8203125
558,39277753894716.93,91749.8125,204950.046875,43308.48046875
559,44137399345152.42,60806.515625,139635.46875,110012.21875
560,46008996369390.31,69563.296875,149441.046875,155646.9375
561,55063553689889.65,61151.8203125,177506.671875,51155.5234375
562,75438624185765.42,79789.21875,156931.609375,9691.5751953125
563,50049902141921.32,189700.234375,198728.453125,157035.0625
564,70351914258562.15,42657.203125,96820.2265625,20219.01171875
565,71945394961433.42,136735.125,29166.81640625,61110.328125
566,76039432134816.95,154765.890625,86882.7265625,59220.765625
567,82464417603151.75,57790.40625,98989.1171875,197237.8125
568,62956709477413.64,16207.1591796875,71992.125,108809.1171875
569,61643864350365.37,28091.462890625,75825.0859375,136524.015625
572,61411213543973.28,56030.13671875,114292.453125,17713.0703125
573,59778145586525.69,84110.46875,3003.62646484375,196327.015625
574,73404623549140.1,197886.609375,8683.345703125,190375.453125
575,73962924935876.14,59934.7890625,83239.0234375,191935.421875
576,54804921044619.13,37489.3125,6268.2490234375,176557.890625
577,63530558880923.38,111069.1015625,39271.01171875,104905.1953125
578,64169807985957.336,43653.6953125,140767.40625,197507.53125
579,68386391210879.836,96900.7109375,129759.8125,112299.09375
583,64927415197353.85,86972.9921875,140404.671875,26597.470703125
584,73260006089459.7,10793.2705078125,87650.328125,18496.4609375
585,59799124957327.65,157734.90625,176146.171875,63860.7890625
586,62630035337319.164,17945.25390625,84943.625,144946.0625
587,54796573986935.34,85842.6328125,136412.125,177779.6875
588,64427017018194.57,87787.234375,90889.5859375,38711.2734375
589,76261890592707.4,100293.703125,70647.796875,195875.109375
590,67743256903694.27,191760.34375,136801.515625,185554.421875
591,49986185547451.66,191429.828125,6545.7119140625,3199.602783203125
592,66619200885278.27,31326.240234375,11345.9345703125,2112.88525390625
593,74121958730070.86,27773.19921875,45183.56640625,178141.234375
594,68042121934510.625,151206.328125,71590.171875,203213.9375
595,31390905253542.957,175974.75,81953.609375,4286.6474609375
596,58979113037902.27,201048.859375,128696.15625,142916.265625
597,66684290635610.42,93757.4765625,47528.57421875,174410.984375
598,61187320660798.64,104879.6328125,198208.09375,127134.5234375
599,63776905205104.07,110748.6328125,2657.333984375,26091.365234375
600,63358730589847.21,105164.359375,196691.484375,101331.2265625
601,72005806611215.67,175006.0625,106459.9296875,7086.75
603,62055933647955.414,123009.40625,34059.09375,168616.5625
604,64873649477782.695,155442.828125,52977.81640625,157417.4375
605,61406232700398.586,172363.609375,178524.234375,163630.796875
606,66377323624797.016,32678.056640625,31169.705078125,144405.046875
607,60780801651996.6,2108.05517578125,41149.86328125,102476.90625
608,68446521742139.06,91828.8203125,99531.5,28572.26171875
609,51371595294277.75,110871.25,150800.171875,63716.84375
610,60040814805460.22,36326.23046875,141431.609375,193029.640625
611,68188642350346.914,167369.96875,100246.2734375,9476.9794921875
612,54145863895962.5,56926.140625,28366.541015625,152273.78125
613,44262511504234.945,15168.2607421875,86773.734375,147548.140625
614,52148927655373.484,40611.18359375,175023.453125,41892.28515625
615,53642564429482.21,49366.7578125,188093.4375,74621.2109375
616,52349397599045.984,27274.87890625,36399.5546875,141891.5625
617,34264480775529.598,82806.890625,17933.154296875,107374.2578125
618,61449856528638.914,51201.6484375,85447.25,151860.703125
619,71246541521350.02,50666.61328125,65447.93359375,4427.111328125
620,68789262887049.75,95322.265625,69646.9375,118417.3828125
621,64686165047423.98,108700.75,79213.3046875,60385.9140625
622,61235557716083.555,103614.65625,185273.140625,89138.0
623,29950325996572.37,183417.921875,127732.4609375,6935.47900390625
624,47573287598953.72,168595.890625,172604.265625,159176.671875
625,42342129604000.59,203946.796875,150772.5625,157636.203125
626,44822802345133.97,67030.765625,118913.6796875,45965.78515625
627,62511035704070.71,79348.78125,104531.9921875,151366.734375
628,45566551854978.59,97306.703125,4446.5478515625,42250.46484375
629,56552216828590.94,174903.984375,170485.4375,129224.46875
630,73435885370534.39,23587.7578125,96370.1015625,181460.28125
631,42157650979388.1,156042.84375,99553.2578125,171341.609375
632,52681975228124.08,4268.67724609375,106587.5234375,26370.80859375
633,54819413064889.65,85393.8203125,2336.258544921875,148271.484375
634,61869364654838.35,100299.875,64869.32421875,190970.953125
635,56298792084163.71,55510.12890625,61130.70703125,131003.046875
636,43971139363282.41,43713.30078125,166948.859375,47822.98046875
637,57143733450047.98,86964.28125,112797.90625,143143.453125
638,50350677337060.82,112892.75,78664.1328125,56942.9609375
639,61046631652273.4,6438.724609375,106730.9453125,23996.505859375
640,60992930806207.555,4008.52783203125,201838.421875,31333.169921875
641,54070909768738.93,133107.609375,60344.15234375,127884.9453125
642,40866697056299.82,138598.640625,1382.6754150390625,2550.4248046875
643,43017451982073.0,65589.15625,192516.046875,102806.1171875
644,58801698417201.805,885.170166015625,104783.109375,199426.734375
645,39951548141330.82,69920.421875,63861.9140625,41830.32421875
646,38740078678587.24,19507.564453125,16071.1826171875,131882.46875
647,65382632584145.26,90687.7109375,30722.07421875,101323.9453125
648,38503780539563.03,99041.296875,65459.3828125,196634.53125
649,32881651552581.562,91295.96875,86659.125,35271.3515625
650,42716161402974.61,159245.21875,127249.1484375,154294.671875
651,60349007204707.336,119307.2734375,88697.90625,107914.9375
652,55162741675431.8,60536.75,33445.796875,43265.25
653,52880268305284.914,124942.3203125,160799.265625,41141.82421875
654,63316137529524.66,175326.453125,142267.34375,137584.109375
655,58219739825527.75,8451.2109375,102985.890625,191104.96875
656,54652172772272.66,79446.4765625,158653.25,72338.9921875
657,62052329564326.836,92479.390625,180550.078125,159716.609375
658,52787762290790.16,140493.6875,183557.75,81620.515625
659,35557593544711.4,14848.291015625,11598.14453125,135847.203125
660,56467701067500.734,32598.115234375,50436.015625,191933.578125
661,46589585409285.5,52122.1640625,22944.05078125,152024.078125
662,55736126152153.45,177039.65625,107291.5625,186909.796875
663,45192956150123.63,105261.7890625,4830.10791015625,108538.671875
664,60311351738955.94,107479.390625,176938.21875,186505.640625
665,41173721732451.28,84375.5625,30603.244140625,16176.58984375
666,65041066370497.49,203960.796875,61384.43359375,143738.84375
667,48893650844451.21,106961.015625,89362.9140625,83238.4609375
668,33961265615773.547,161996.75,52405.47265625,84597.671875
669,64378196101361.83,194464.28125,165203.9375,47652.95703125
670,49950786238051.74,115233.375,139079.78125,198293.1875
671,61239132967043.11,131421.875,151201.734375,96401.3203125
672,54302472141875.19,151301.09375,155531.53125,6857.41259765625
673,60737213864592.56,144632.546875,178511.46875,24220.8984375
674,58282800476777.016,49892.0,87916.2421875,29538.66015625
675,57136910919739.08,104642.015625,151810.625,161312.125
676,59100148978400.87,164636.515625,95894.6328125,185684.0
679,54987810268351.414,32220.12890625,40057.671875,152430.3125
680,52192432548854.08,173905.8125,31394.705078125,9264.701171875
681,54946723714985.61,127851.7578125,130851.421875,22719.69140625
682,57616026985071.59,142511.09375,101562.3515625,9890.6376953125
683,16996114149113.338,196915.5,125731.7109375,138558.703125
684,61184141859038.234,131489.984375,143120.90625,53535.88671875
685,49596284968261.0,202427.46875,200614.265625,157199.421875
686,55535926514753.1,76742.5625,94887.265625,9055.599609375
687,57110647962337.62,122239.875,197483.75,24433.03515625
688,42204273405207.414,196954.203125,183106.984375,86903.828125
689,38218654275538.83,146392.9375,47415.40625,147492.171875
690,51297603457383.01,138229.078125,33521.97265625,36447.703125
691,59062111479784.836,29196.7265625,49854.34765625,129990.8359375
692,60821354800985.38,149356.890625,140766.59375,126791.140625
693,38956431818810.89,11386.703125,179103.53125,50495.78125
694,42723549774413.195,31044.171875,80843.546875,167279.671875
695,44723805376024.13,105652.7578125,191862.890625,158092.953125
696,55055066072944.34,67038.171875,41896.21484375,155340.234375
697,55324035230061.63,105222.171875,45466.296875,126288.2578125
698,56846443403777.31,115494.703125,128883.3046875,185946.234375
699,51990365996134.12,82554.78125,183920.140625,162437.453125
701,34115624913501.992,174047.484375,22943.853515625,135502.75
702,51732421730836.66,25090.54296875,20509.990234375,136682.140625
703,55955856318737.086,122243.265625,47697.30859375,15776.166015625
704,52964275890583.484,109752.609375,11177.1826171875,8187.4814453125
705,49795742164433.87,163766.984375,122686.9921875,163621.703125
706,29493270527130.387,151938.90625,163398.671875,9938.95703125
707,54530978252094.41,14330.607421875,158062.28125,181588.546875
708,33299905457678.254,121709.7265625,178141.8125,35806.71484375
709,43736008947353.85,63727.6875,34168.625,163916.796875
710,50687223062213.98,45296.30859375,104453.546875,168781.15625
711,51013043034488.484,174452.40625,148599.1875,166849.953125
712,32921062207060.082,189557.40625,9641.388671875,184993.984375
713,33215724876365.516,5389.07470703125,119276.234375,73989.9296875
714,52639111861529.375,40416.22265625,172026.671875,53903.96484375
715,47572055002352.74,174092.4375,182693.09375,135824.40625
716,60128941858346.25,67980.8671875,196248.890625,141637.703125
718,48454720311577.35,117429.1171875,94540.7421875,91798.0234375
719,52121879007740.99,24437.26171875,86508.46875,186242.15625
720,65577829753469.15,154954.8125,33363.12890625,119857.5078125
721,49137528371346.32,37009.37890625,174664.796875,95147.890625
722,49357132395002.95,51803.76953125,92836.3125,11876.830078125
723,42922059096591.75,130348.8515625,16146.361328125,10848.6630859375
724,49248552167524.73,45888.2265625,104293.7265625,137423.640625
725,39376001214432.016,158878.28125,125894.9140625,157275.0
726,55012761339312.08,5350.3681640625,941.8203735351562,191301.671875
727,56352438868975.125,114642.6875,119244.65625,10615.462890625
728,58706781270759.52,79135.40625,54940.22265625,111806.171875
730,46969891917856.88,138904.3125,151632.671875,46025.45703125
731,39293929022042.0,58375.00390625,180018.125,14315.171875
732,56478927788003.766,93926.4921875,150550.640625,25164.548828125
733,64120021174712.13,128255.6328125,121877.3671875,82556.125
734,54984577405336.58,124136.296875,91155.9609375,105721.28125
736,43419739796695.086,115797.453125,161765.265625,123048.0
737,42574084822252.36,63147.5234375,46144.78515625,154453.375
738,38245883127352.74,28648.365234375,165806.171875,9415.486328125
739,56257193750922.65,60061.52734375,130042.765625,130899.2265625
740,48241243230089.31,189390.890625,112807.421875,175651.546875
741,42069246412062.664,32584.435546875,83275.640625,126588.4765625
742,34414767458757.75,23024.50390625,87361.4140625,70214.6875
743,53093348937573.81,109894.3125,187079.78125,29129.98828125
744,56046052115625.92,104007.953125,189169.953125,92068.1875
745,58659153305607.836,60355.328125,160772.265625,168320.078125
746,40137097178781.0,182958.140625,105628.9453125,132610.015625
747,45948876650381.98,125664.875,168073.515625,38491.890625
748,55078762922802.26,38654.83984375,144293.421875,167123.59375
749,61747842163049.9,9180.6181640625,3687.74072265625,179235.265625
750,54375058386154.78,62046.23828125,61435.15625,41114.80859375
751,39887103521968.19,127156.7578125,127747.8046875,84435.3046875
752,17135772389720.807,185421.125,201020.71875,169097.390625
753,56807746357857.25,132512.828125,186396.109375,203298.3125
754,54715698350310.01,56276.70703125,65057.28515625,25747.083984375
755,55567530724092.12,30450.80859375,183369.09375,73422.8984375
757,51282585240902.72,55008.140625,125102.5625,99864.8515625
758,51911076156305.36,130592.5390625,194297.078125,49300.68359375
759,47164260147946.19,42952.515625,69632.2265625,93967.4296875
760,51850632069770.445,85846.8203125,77172.9765625,188351.296875
761,58473604268157.664,117091.6015625,47977.48046875,76611.953125
762,53261861471711.695,149889.34375,91540.7421875,167573.84375
763,26339594635739.594,42383.13671875,153974.515625,79562.390625
774,44282921429823.59,51019.71484375,195628.5,67528.265625
775,48216324595881.31,182137.265625,113890.75,7372.3564453125
776,50299034422746.9,175634.21875,24689.14453125,144763.828125
777,51981150354295.836,57421.8046875,182468.15625,58463.6875
778,53514086056290.59,42329.51171875,64847.13671875,66244.4375
779,52454705318589.46,10375.8046875,45060.4140625,42192.33984375
780,45219990381421.61,198473.15625,198980.375,156195.25
781,52605157789664.52,168751.703125,113948.0859375,31056.30078125
782,49241841363808.31,77752.8671875,70441.3046875,47950.49609375
783,54372063392659.43,60495.8515625,128530.4296875,17439.576171875
784,45327334408215.234,54156.17578125,112782.0234375,115176.421875
785,42367062654543.11,152288.15625,30085.86328125,152325.8125
786,35530999011616.11,174113.125,161729.515625,64850.03125
787,57213551758100.83,112398.4609375,27987.951171875,47013.37890625
788,47498041540956.23,16248.990234375,92836.328125,194227.96875
789,25902370636463.867,98221.7890625,144812.5625,135911.90625
790,26687601346831.637,25755.330078125,45357.36328125,182685.140625
791,50164375046132.27,151712.953125,49689.28125,40446.44921875
792,44348472502860.2,31679.6328125,149458.609375,109899.671875
793,33260884044231.62,43742.6640625,27393.515625,195729.90625
794,29630346441817.98,99206.9375,123023.3984375,81182.359375
795,52661093167580.086,85104.765625,137060.34375,29962.037109375
796,51777937702981.99,181474.78125,83993.40625,12461.3935546875
797,34029177363586.875,183648.015625,58246.3828125,101351.3671875
798,32031862694216.86,100383.40625,183595.46875,155688.65625
799,31951419547626.957,126547.953125,44292.671875,31025.705078125
800,29404947051686.598,62361.03515625,166842.109375,46250.3828125
801,42187903657366.4,19795.134765625,77908.484375,143638.40625
802,48450024190609.31,172941.578125,20855.91015625,123470.5703125
803,52073350021682.164,65915.6015625,134946.03125,159629.84375
804,45640655418465.83,115574.234375,30703.845703125,141478.90625
805,30800614020519.633,50641.5625,65922.34375,7026.97216796875
806,45201494224239.74,198052.0,55270.203125,126960.2734375
807,30569505761920.58,84441.578125,17638.470703125,114190.140625
808,52008872965566.875,15254.44921875,180071.03125,6769.42236328125
809,52002904603077.945,91551.4375,146365.84375,13803.8076171875
810,50800171439050.05,67889.296875,87506.4140625,197473.703125
811,55779631045634.04,63341.1640625,188738.375,44028.32421875
812,24729857713661.61,105723.234375,194239.40625,33338.09375
813,49752860777421.02,117196.5546875,138041.921875,196707.890625
814,41755813675219.586,117095.2734375,201516.640625,25484.880859375
815,38538541926160.69,34804.46484375,96121.3984375,104208.1953125
816,45387591082401.46,46072.33203125,163489.3125,50004.44921875
817,45957778736944.57,67486.671875,57348.5390625,45323.41796875
818,22279880952792.848,22059.6484375,82458.5390625,131555.5
819,30184703159022.55,6293.22705078125,195433.703125,193256.796875
820,46886824998385.37,51811.73828125,66361.984375,192242.125
821,45085273339468.92,20339.80859375,114955.4921875,22632.900390625
822,47765442921695.086,201804.3125,41931.015625,46003.4453125
823,45521886446569.6,160533.015625,36314.68359375,39333.0390625
824,22897444286633.637,48506.08984375,94315.265625,123284.4609375
825,58446206024413.195,164992.375,34416.25,110969.9296875
826,41972765093325.586,84988.9140625,26152.33203125,147638.21875
827,35990162869980.81,42189.6328125,115211.234375,30618.140625
828,51984884184935.05,15874.4814453125,204923.390625,34246.53125
829,35782495571302.04,73324.3203125,146869.96875,135028.953125
830,52060335675699.37,163490.578125,36496.09375,40719.57421875
831,48571189878118.54,176049.84375,77890.21875,5525.47607421875
833,25827265137727.895,58573.234375,123749.484375,113221.1875
834,44745289318534.1,55061.4921875,146432.0625,32909.03515625
835,38440709076062.89,139559.390625,36855.0234375,112361.8046875
836,50298169442676.04,147658.546875,120786.953125,64547.09375
837,36506404600771.33,73651.96875,49077.1484375,37749.94921875
838,47967440996826.1,160217.859375,166624.484375,116895.1640625
839,34658306201791.777,167935.65625,123524.1171875,156179.5
840,39796107618513.805,199.9622039794922,146825.25,156460.609375
841,33558620996872.23,190737.75,93240.6953125,12492.587890625
842,47609696051769.63,158919.4375,54301.11328125,82137.359375
843,38889406675570.195,168573.375,78494.234375,170647.375
844,42405965133230.0,193081.046875,2956.52490234375,188183.359375
845,45861048736437.11,199540.390625,78248.0703125,82182.734375
846,53850296601666.3,128670.9453125,55288.203125,8825.693359375
847,39639376833757.75,85127.2734375,5675.55224609375,150044.84375
848,47155822988171.69,126275.734375,193371.046875,36435.17578125
849,47441086207373.78,16143.2236328125,105378.4609375,187645.21875
850,36240657494417.99,140559.984375,53543.90625,98686.9921875
851,45909584930663.195,121191.9140625,119316.0859375,199502.078125
852,25859516280078.242,96712.359375,9430.8134765625,134096.46875
853,35630907813883.97,84443.734375,159097.0625,126908.03125
854,35482318654044.875,84325.40625,45557.80078125,170886.421875
855,43359454289839.83,142009.5625,105429.0390625,62927.2734375
856,36327933983567.69,61665.6796875,29197.439453125,68996.9765625
857,45056483919443.83,117206.6484375,37909.24609375,22474.59765625
858,37329833191476.6,58681.828125,147833.265625,99613.4375
859,42814033897992.32,16099.55078125,92775.7578125,196048.828125
860,36740298816015.28,119029.671875,68228.875,40698.2109375
861,43509942801751.18,76283.328125,108156.8125,171374.875
862,25014742504082.707,66129.7734375,195948.953125,61974.5546875
863,45554586297331.71,126182.453125,132236.8125,23430.845703125
864,24953959633686.707,196224.328125,148519.78125,188416.25
865,47775797453959.99,66151.109375,148338.609375,37283.3125
866,43967275785632.56,182601.171875,154157.734375,49525.0859375
867,48917315257556.47,179392.359375,159083.546875,50463.6875
868,49420355230015.5,4595.15234375,190222.953125,124494.6796875
869,45268151750950.33,107168.5625,72193.8515625,27828.515625
870,50411690868809.05,198182.046875,62681.375,141894.78125
871,36080347854618.766,39000.8046875,112029.5078125,124377.5703125
872,44670032448285.73,149162.125,27089.263671875,148899.015625
873,49302952205814.51,148733.671875,92380.4921875,87099.6171875
874,37378531569465.98,69415.4453125,106756.296875,54522.86328125
875,44372461283492.03,108191.8671875,142648.75,74665.84375
876,40359097918050.63,177543.6875,191891.421875,43901.40625
877,48391908342098.46,160954.15625,108522.9140625,192844.375
879,35038183824411.35,32136.322265625,184106.765625,73741.4921875
880,55122934571754.13,88799.5625,42436.1015625,36655.35546875
881,40731461026304.62,195158.34375,28377.740234375,197703.765625
882,45428652407181.875,66615.546875,116155.6953125,68840.765625
883,48145580038335.914,92795.6328125,97233.9140625,191652.09375
884,47231187980928.92,112888.828125,63773.72265625,42017.25390625
885,44019369210400.06,149466.0,36348.109375,162123.34375
886,41322235206534.17,121081.6015625,161719.875,119590.5390625
887,42830396437666.08,51911.3828125,95088.0234375,42964.56640625
888,40212707249224.98,171739.0,174291.578125,94006.703125
889,22988132040937.777,169131.5,144747.703125,198881.609375
890,24390304380720.402,66635.515625,83907.9921875,91574.34375
891,42663999500618.17,59758.2109375,28786.333984375,178908.546875
892,48059143300671.69,139267.34375,92922.0546875,24632.62890625
893,22396307270330.492,139646.25,65189.56640625,116240.0078125
894,48088217443303.44,44711.8125,194681.828125,37358.6875
895,45045758166565.17,54118.66796875,124412.7109375,33091.91015625
897,44415144445905.3,182315.6875,39327.01171875,198217.90625
899,18524991652942.316,79580.7734375,120406.0703125,45973.94921875
900,25853472231833.113,10150.7890625,196244.96875,133164.8125
901,44662179150059.05,52499.234375,204505.46875,149972.140625
904,45775451750258.34,95668.4375,4190.81494140625,38474.37109375
905,46172153235256.125,175333.09375,131327.921875,55092.203125
906,43701701675293.4,203074.609375,98102.21875,126603.0390625
907,41198971942353.12,50831.75,87848.9296875,85865.7265625
908,41673737878745.94,94065.1015625,73541.328125,194179.65625
909,32518147281886.625,119388.171875,55297.3828125,37677.9609375
910,48817453308375.77,170535.34375,25748.61328125,192703.671875
911,46986131918687.26,89714.578125,6379.99609375,56348.80859375
912,46594969910226.6,63015.1640625,92385.2578125,3997.840087890625
913,42184811353613.08,179856.640625,88207.8046875,197712.125
914,45777372726832.375,107719.140625,198160.109375,112168.328125
915,43412805539793.695,128359.078125,94160.265625,111118.71875
916,44372284683394.23,75143.8359375,98221.1875,124296.9140625
917,44073725999686.3,48506.9921875,52505.171875,139825.8125
918,36478916254936.16,60075.85546875,1581.0020751953125,76630.5234375
920,40320444121134.12,22621.611328125,133934.671875,45428.32421875
921,29774246688856.29,182006.25,192089.1875,131704.734375
922,37289200752647.99,157890.515625,182610.765625,153209.609375
923,46932604068635.59,71483.3203125,677.055419921875,68863.3984375
924,34439412182609.98,41476.3515625,101637.140625,187885.984375
925,38091455352035.36,117167.375,195539.734375,38035.4296875
926,43106815235643.64,167229.25,162887.703125,65260.1328125
927,50719710272042.0,60256.96875,20202.5625,44533.6484375
928,41442773783492.03,96503.265625,54967.75390625,123551.859375
929,41255300165384.19,56107.375,27843.611328125,82243.3984375
930,44939016021737.52,29842.330078125,10269.9658203125,201035.796875
931,25113000636048.68,149148.875,14315.0546875,70878.5
932,43797710859075.14,101357.7890625,64467.0078125,40046.5703125
933,34514431183338.867,41782.48046875,99911.8671875,189581.984375
934,40366435832318.42,72463.6875,156893.546875,180643.390625
935,46987076188597.945,26100.92578125,10321.564453125,16280.1572265625
936,40387011545753.984,14970.85546875,85738.5078125,84381.4140625
937,36712518539406.19,199555.171875,100577.9453125,81623.1875
938,42465803733715.305,143004.40625,81297.2109375,139311.203125
939,23123281572925.895,47148.00390625,93062.9609375,19455.271484375
940,27167267034917.516,2277.092529296875,102716.125,192621.125
941,38855063362673.46,198959.8125,44365.765625,112142.7265625
942,46609292538566.58,58970.76171875,77413.9921875,125184.9453125
943,38863687934796.65,139552.734375,91172.1328125,17464.28515625
944,41599904621530.85,21708.77734375,188131.984375,62385.359375
945,22963391808869.39,86189.3359375,26516.466796875,104593.125
946,50928999408353.63,108712.6484375,35649.3046875,180803.34375
947,37698776024367.06,18724.001953125,88787.0625,131174.703125
948,36531618769836.875,64677.67578125,153451.25,87217.75
949,27251878304223.87,168422.078125,124214.8125,152788.953125
950,38668451120552.85,103624.328125,25003.7421875,94453.875
951,38785043225937.41,43417.48046875,184726.859375,70446.03125
952,34704142937380.055,147853.46875,48042.671875,148919.921875
953,42904615331829.42,176557.515625,82853.3671875,17581.263671875
954,44869846448737.82,138041.390625,190405.3125,25550.654296875
955,20931058060922.277,39159.234375,113144.6484375,122778.546875
956,29066492964252.105,146890.265625,86394.34375,26072.244140625
957,45228914092485.98,91308.390625,139530.140625,128247.046875
958,34758542975669.84,174692.671875,13335.3095703125,29606.869140625
959,37172904182120.98,29507.576171875,204909.96875,2185.100341796875
960,37619021257750.22,131311.21875,16170.474609375,189107.140625
961,45144888486769.266,11441.9755859375,168170.15625,110067.875
962,34999955309363.004,97476.2890625,185657.265625,69879.6171875
963,42378646179325.36,169507.9375,163297.984375,4868.115234375
964,38233002132464.2,37333.46484375,191587.09375,25541.01171875
965,38872298090585.33,163582.5625,41711.31640625,79669.78125
966,46561924067436.16,42538.171875,23274.28515625,200226.484375
967,38183824411352.23,65829.7890625,200534.671875,77823.09375
968,38998794217781.22,165867.140625,171955.40625,158740.609375
969,42965827088177.22,176090.09375,92025.1015625,192735.75
970,19356408695010.332,11532.9931640625,63812.98046875,126432.375
971,18281220446514.246,84393.7265625,37761.61328125,163692.1875
972,38123099206294.29,174605.046875,97725.5546875,168120.375
973,44615506267068.94,170359.421875,156168.921875,54550.65625
974,35288231542478.59,155154.125,60504.8671875,149661.296875
975,42883016058643.34,67103.0625,106716.3515625,11967.5185546875
976,37686223001088.72,88590.265625,191937.03125,62226.7890625
977,25847698489860.125,62070.37890625,97158.640625,110300.453125
978,44909246290965.45,64758.9375,150444.375,87586.921875
979,39387072959339.016,107801.1015625,58772.98828125,188030.734375
980,42988763476389.5,160797.875,193360.71875,147098.296875
